18:28:5,1,36.43,26.86,101011.50,26.00,1.35
18:28:6,1,36.43,26.87,101011.25,26.00,1.35
18:28:8,1,36.43,26.87,101011.00,26.00,1.35
18:28:9,1,36.43,26.89,101012.25,26.06,1.35
18:28:10,1,36.43,26.89,101011.25,26.06,1.35
18:28:11,1,36.42,26.89,101013.75,26.06,1.35
18:28:12,1,36.41,26.90,101009.00,26.06,1.35
18:28:13,1,36.40,26.90,101011.00,26.06,1.35
18:28:13,1,36.39,26.89,101014.25,26.06,1.35
18:28:14,1,36.38,26.89,101012.25,26.06,1.34
18:28:15,1,36.39,26.89,101011.25,26.06,1.34
18:28:16,1,36.39,26.90,101011.00,26.06,1.35
18:28:17,1,36.39,26.89,101012.00,26.06,1.35
18:28:19,1,36.40,26.86,101009.25,26.06,1.35
18:28:20,1,36.40,26.90,101009.25,26.06,1.35
18:28:21,1,36.41,26.89,101014.25,26.06,1.34
18:28:22,1,36.42,26.89,101007.50,26.00,1.34
18:28:23,1,36.41,26.86,101006.25,26.00,1.34
18:28:23,1,36.43,26.89,101015.25,26.06,1.34
18:28:24,1,36.43,26.86,101010.50,26.00,1.35
18:28:25,1,36.43,26.87,101012.25,26.06,1.34
18:28:26,1,36.44,26.89,101012.25,26.06,1.34
18:28:27,1,36.45,26.86,101008.50,26.00,1.34
18:28:29,1,36.46,26.86,101011.25,26.06,1.34
18:28:30,1,36.46,26.87,101008.75,26.00,1.34
18:28:31,1,36.46,26.87,101013.75,26.06,1.34
18:28:32,1,36.47,26.89,101012.75,26.06,1.34
18:28:33,1,36.47,26.89,101007.00,26.06,1.34
18:28:34,1,36.47,26.86,101010.50,26.06,1.34
18:28:34,1,36.47,26.85,101010.50,26.06,1.34
18:28:35,1,36.48,26.84,101010.25,26.00,1.34
18:28:36,1,36.50,26.85,101007.75,26.00,1.34
18:28:37,1,36.50,26.86,101006.25,26.00,1.34
18:28:39,1,36.50,26.84,101003.75,26.00,1.34
18:28:40,1,36.50,26.84,101011.00,26.00,1.34
18:28:41,1,36.51,26.84,101008.25,26.00,1.34
18:28:42,1,36.53,26.83,101011.00,26.00,1.34
18:28:43,1,36.54,26.84,101008.00,26.00,1.34
18:28:44,1,36.54,26.83,101008.25,26.00,1.33
18:28:44,1,36.56,26.83,101005.25,26.00,1.33
18:28:45,1,36.59,26.80,101011.00,26.00,1.34
18:28:46,1,36.63,26.80,101006.75,26.00,1.33
18:28:47,1,36.64,26.79,101010.25,26.00,1.33
18:28:49,1,36.69,26.79,101007.75,26.00,1.34
18:28:50,1,36.72,26.77,101005.75,25.94,1.34
18:28:51,1,36.73,26.76,101006.25,25.94,1.33
18:28:52,1,36.76,26.76,101008.50,25.94,1.33
18:28:53,1,36.76,26.73,101005.00,25.94,1.33
18:28:54,1,36.75,26.75,101009.75,25.94,1.33
18:28:54,1,36.76,26.75,101009.00,25.94,1.33
18:28:55,1,36.76,26.76,101005.50,25.94,1.33
18:28:56,1,36.76,26.77,101008.75,25.94,1.33
18:28:57,1,36.75,26.77,101006.00,25.94,1.33
